id	normal	floating	normalTransportEqual	floatingTransportEqual
probe/input-8000/a1/n1	match	match	true	true
probe/input-10000/a1/n1	match	match	true	true
probe/input-80000/a1/n1	match	match	true	true
probe/input-100000/a1/n1	match	match	true	true
probe/ime-80000000/a1/n1	match	match	true	true
probe/ime-20000000/a1/n1	match	match	true	true
probe/ime-10000000/a1/n1	match	match	true	true
probe/ime-8000000/a1/n1	match	match	true	true
probe/ime-4000000/a1/n1	match	match	true	true
probe/ime-2000000/a1/n1	match	match	true	true
probe/ime-1000000/a1/n1	match	match	true	true
probe/ime-800000/a1/n1	match	match	true	true
probe/ime-400000/a1/n1	match	match	true	true
probe/ime-200000/a1/n1	match	match	true	true
probe/ime-100000/a1/n1	match	match	true	true
probe/number-1002/a1/n1	match	match	true	true
probe/number-2002/a1/n1	match	match	true	true
probe/number-3002/a1/n1	match	match	true	true
probe/hintText-Search/a1/n1	match	match	true	true
probe/hintText-検索/a1/n1	match	match	true	true
probe/hintText-Password/a1/n1	match	match	true	true
probe/hintText-ordinary/a1/n1	match	match	true	true
probe/fieldName-Search/a1/n1	match	match	true	true
probe/fieldName-検索/a1/n1	match	match	true	true
probe/fieldName-Password/a1/n1	match	match	true	true
probe/fieldName-ordinary/a1/n1	match	match	true	true
probe/privateImeOptions-Search/a1/n1	match	match	true	true
probe/privateImeOptions-検索/a1/n1	match	match	true	true
probe/privateImeOptions-Password/a1/n1	match	match	true	true
probe/privateImeOptions-ordinary/a1/n1	match	match	true	true
probe/input-1000/a2/n0	match	match	true	true
probe/input-2000/a2/n0	match	match	true	true
probe/input-4000/a2/n0	match	match	true	true
probe/input-8000/a2/n0	match	match	true	true
probe/input-10000/a2/n0	match	match	true	true
probe/input-80000/a2/n0	match	match	true	true
probe/input-100000/a2/n0	match	match	true	true
probe/ime-80000000/a2/n0	match	match	true	true
probe/ime-20000000/a2/n0	match	match	true	true
probe/ime-10000000/a2/n0	match	match	true	true
probe/ime-8000000/a2/n0	match	match	true	true
probe/ime-4000000/a2/n0	match	match	true	true
probe/ime-2000000/a2/n0	match	match	true	true
probe/ime-1000000/a2/n0	match	match	true	true
probe/ime-800000/a2/n0	match	match	true	true
probe/ime-400000/a2/n0	match	match	true	true
probe/ime-200000/a2/n0	match	match	true	true
probe/ime-100000/a2/n0	match	match	true	true
probe/number-1002/a2/n0	match	match	true	true
probe/number-2002/a2/n0	match	match	true	true
probe/number-3002/a2/n0	match	match	true	true
probe/hintText-Search/a2/n0	match	match	true	true
probe/hintText-検索/a2/n0	match	match	true	true
probe/hintText-Password/a2/n0	match	match	true	true
probe/hintText-ordinary/a2/n0	match	match	true	true
probe/fieldName-Search/a2/n0	match	match	true	true
probe/fieldName-検索/a2/n0	match	match	true	true
probe/fieldName-Password/a2/n0	match	match	true	true
probe/fieldName-ordinary/a2/n0	match	match	true	true
probe/privateImeOptions-Search/a2/n0	match	match	true	true
probe/privateImeOptions-検索/a2/n0	match	match	true	true
probe/privateImeOptions-Password/a2/n0	match	match	true	true
probe/privateImeOptions-ordinary/a2/n0	match	match	true	true
probe/input-1000/a2/n1	match	match	true	true
probe/input-2000/a2/n1	match	match	true	true
probe/input-4000/a2/n1	match	match	true	true
probe/input-8000/a2/n1	match	match	true	true
probe/input-10000/a2/n1	match	match	true	true
probe/input-80000/a2/n1	match	match	true	true
probe/input-100000/a2/n1	match	match	true	true
probe/ime-80000000/a2/n1	match	match	true	true
probe/ime-20000000/a2/n1	match	match	true	true
probe/ime-10000000/a2/n1	match	match	true	true
probe/ime-8000000/a2/n1	match	match	true	true
probe/ime-4000000/a2/n1	match	match	true	true
probe/ime-2000000/a2/n1	match	match	true	true
probe/ime-1000000/a2/n1	match	match	true	true
probe/ime-800000/a2/n1	match	match	true	true
probe/ime-400000/a2/n1	match	match	true	true
probe/ime-200000/a2/n1	match	match	true	true
probe/ime-100000/a2/n1	match	match	true	true
probe/number-1002/a2/n1	match	match	true	true
probe/number-2002/a2/n1	match	match	true	true
probe/number-3002/a2/n1	match	match	true	true
probe/hintText-Search/a2/n1	match	match	true	true
probe/hintText-検索/a2/n1	match	match	true	true
probe/hintText-Password/a2/n1	match	match	true	true
probe/hintText-ordinary/a2/n1	match	match	true	true
probe/fieldName-Search/a2/n1	match	match	true	true
probe/fieldName-検索/a2/n1	match	match	true	true
probe/fieldName-Password/a2/n1	match	match	true	true
probe/fieldName-ordinary/a2/n1	match	match	true	true
probe/privateImeOptions-Search/a2/n1	match	match	true	true
probe/privateImeOptions-検索/a2/n1	match	match	true	true
probe/privateImeOptions-Password/a2/n1	match	match	true	true
probe/privateImeOptions-ordinary/a2/n1	match	match	true	true
probe/input-1000/a3/n0	match	match	true	true
probe/input-2000/a3/n0	match	match	true	true
probe/input-4000/a3/n0	match	match	true	true
probe/input-8000/a3/n0	match	match	true	true
probe/input-10000/a3/n0	match	match	true	true
probe/input-80000/a3/n0	match	match	true	true
probe/input-100000/a3/n0	match	match	true	true
probe/ime-80000000/a3/n0	match	match	true	true
probe/ime-20000000/a3/n0	match	match	true	true
probe/ime-10000000/a3/n0	match	match	true	true
probe/ime-8000000/a3/n0	match	match	true	true
probe/ime-4000000/a3/n0	match	match	true	true
probe/ime-2000000/a3/n0	match	match	true	true
probe/ime-1000000/a3/n0	match	match	true	true
probe/ime-800000/a3/n0	match	match	true	true
probe/ime-400000/a3/n0	match	match	true	true
probe/ime-200000/a3/n0	match	match	true	true
probe/ime-100000/a3/n0	match	match	true	true
probe/number-1002/a3/n0	match	match	true	true
probe/number-2002/a3/n0	match	match	true	true
probe/number-3002/a3/n0	match	match	true	true
probe/hintText-Search/a3/n0	match	match	true	true
probe/hintText-検索/a3/n0	match	match	true	true
probe/hintText-Password/a3/n0	match	match	true	true
probe/hintText-ordinary/a3/n0	match	match	true	true
probe/fieldName-Search/a3/n0	match	match	true	true
probe/fieldName-検索/a3/n0	match	match	true	true
probe/fieldName-Password/a3/n0	match	match	true	true
probe/fieldName-ordinary/a3/n0	match	match	true	true
probe/privateImeOptions-Search/a3/n0	match	match	true	true
probe/privateImeOptions-検索/a3/n0	match	match	true	true
probe/privateImeOptions-Password/a3/n0	match	match	true	true
probe/privateImeOptions-ordinary/a3/n0	match	match	true	true
probe/input-1000/a3/n1	match	match	true	true
probe/input-2000/a3/n1	match	match	true	true
probe/input-4000/a3/n1	match	match	true	true
probe/input-8000/a3/n1	match	match	true	true
probe/input-10000/a3/n1	match	match	true	true
probe/input-80000/a3/n1	match	match	true	true
probe/input-100000/a3/n1	match	match	true	true
probe/ime-80000000/a3/n1	match	match	true	true
probe/ime-20000000/a3/n1	match	match	true	true
probe/ime-10000000/a3/n1	match	match	true	true
probe/ime-8000000/a3/n1	match	match	true	true
probe/ime-4000000/a3/n1	match	match	true	true
probe/ime-2000000/a3/n1	match	match	true	true
probe/ime-1000000/a3/n1	match	match	true	true
probe/ime-800000/a3/n1	match	match	true	true
probe/ime-400000/a3/n1	match	match	true	true
probe/ime-200000/a3/n1	match	match	true	true
probe/ime-100000/a3/n1	match	match	true	true
probe/number-1002/a3/n1	match	match	true	true
probe/number-2002/a3/n1	match	match	true	true
probe/number-3002/a3/n1	match	match	true	true
probe/hintText-Search/a3/n1	match	match	true	true
probe/hintText-検索/a3/n1	match	match	true	true
probe/hintText-Password/a3/n1	match	match	true	true
probe/hintText-ordinary/a3/n1	match	match	true	true
probe/fieldName-Search/a3/n1	match	match	true	true
probe/fieldName-検索/a3/n1	match	match	true	true
probe/fieldName-Password/a3/n1	match	match	true	true
probe/fieldName-ordinary/a3/n1	match	match	true	true
probe/privateImeOptions-Search/a3/n1	match	match	true	true
probe/privateImeOptions-検索/a3/n1	match	match	true	true
probe/privateImeOptions-Password/a3/n1	match	match	true	true
probe/privateImeOptions-ordinary/a3/n1	match	match	true	true
probe/input-1000/a4/n0	match	match	true	true
probe/input-2000/a4/n0	match	match	true	true
probe/input-4000/a4/n0	match	match	true	true
probe/input-8000/a4/n0	match	match	true	true
probe/input-10000/a4/n0	match	match	true	true
probe/input-80000/a4/n0	match	match	true	true
probe/input-100000/a4/n0	match	match	true	true
probe/ime-80000000/a4/n0	match	match	true	true
probe/ime-20000000/a4/n0	match	match	true	true
probe/ime-10000000/a4/n0	match	match	true	true
probe/ime-8000000/a4/n0	match	match	true	true
probe/ime-4000000/a4/n0	match	match	true	true
probe/ime-2000000/a4/n0	match	match	true	true
probe/ime-1000000/a4/n0	match	match	true	true
probe/ime-800000/a4/n0	match	match	true	true
probe/ime-400000/a4/n0	match	match	true	true
probe/ime-200000/a4/n0	match	match	true	true
probe/ime-100000/a4/n0	match	match	true	true
probe/number-1002/a4/n0	match	match	true	true
probe/number-2002/a4/n0	match	match	true	true
probe/number-3002/a4/n0	match	match	true	true
probe/hintText-Search/a4/n0	match	match	true	true
probe/hintText-検索/a4/n0	match	match	true	true
probe/hintText-Password/a4/n0	match	match	true	true
probe/hintText-ordinary/a4/n0	match	match	true	true
probe/fieldName-Search/a4/n0	match	match	true	true
probe/fieldName-検索/a4/n0	match	match	true	true
probe/fieldName-Password/a4/n0	match	match	true	true
probe/fieldName-ordinary/a4/n0	match	match	true	true
probe/privateImeOptions-Search/a4/n0	match	match	true	true
probe/privateImeOptions-検索/a4/n0	match	match	true	true
probe/privateImeOptions-Password/a4/n0	match	match	true	true
probe/privateImeOptions-ordinary/a4/n0	match	match	true	true
probe/input-1000/a4/n1	match	match	true	true
probe/input-2000/a4/n1	match	match	true	true
probe/input-4000/a4/n1	match	match	true	true
probe/input-8000/a4/n1	match	match	true	true
probe/input-10000/a4/n1	match	match	true	true
probe/input-80000/a4/n1	match	match	true	true
probe/input-100000/a4/n1	match	match	true	true
probe/ime-80000000/a4/n1	match	match	true	true
probe/ime-20000000/a4/n1	match	match	true	true
probe/ime-10000000/a4/n1	match	match	true	true
probe/ime-8000000/a4/n1	match	match	true	true
probe/ime-4000000/a4/n1	match	match	true	true
probe/ime-2000000/a4/n1	match	match	true	true
probe/ime-1000000/a4/n1	match	match	true	true
probe/ime-800000/a4/n1	match	match	true	true
probe/ime-400000/a4/n1	match	match	true	true
probe/ime-200000/a4/n1	match	match	true	true
probe/ime-100000/a4/n1	match	match	true	true
probe/number-1002/a4/n1	match	match	true	true
probe/number-2002/a4/n1	match	match	true	true
probe/number-3002/a4/n1	match	match	true	true
probe/hintText-Search/a4/n1	match	match	true	true
probe/hintText-検索/a4/n1	match	match	true	true
probe/hintText-Password/a4/n1	match	match	true	true
probe/hintText-ordinary/a4/n1	match	match	true	true
probe/fieldName-Search/a4/n1	match	match	true	true
probe/fieldName-検索/a4/n1	match	match	true	true
probe/fieldName-Password/a4/n1	match	match	true	true
probe/fieldName-ordinary/a4/n1	match	match	true	true
probe/privateImeOptions-Search/a4/n1	match	match	true	true
probe/privateImeOptions-検索/a4/n1	match	match	true	true
probe/privateImeOptions-Password/a4/n1	match	match	true	true
probe/privateImeOptions-ordinary/a4/n1	match	match	true	true
probe/input-1000/a5/n0	match	match	true	true
probe/input-2000/a5/n0	match	match	true	true
probe/input-4000/a5/n0	match	match	true	true
probe/input-8000/a5/n0	match	match	true	true
probe/input-10000/a5/n0	match	match	true	true
probe/input-80000/a5/n0	match	match	true	true
probe/input-100000/a5/n0	match	match	true	true
probe/ime-80000000/a5/n0	match	match	true	true
probe/ime-20000000/a5/n0	match	match	true	true
probe/ime-10000000/a5/n0	match	match	true	true
probe/ime-8000000/a5/n0	match	match	true	true
probe/ime-4000000/a5/n0	match	match	true	true
probe/ime-2000000/a5/n0	match	match	true	true
probe/ime-1000000/a5/n0	match	match	true	true
probe/ime-800000/a5/n0	match	match	true	true
probe/ime-400000/a5/n0	match	match	true	true
probe/ime-200000/a5/n0	match	match	true	true
probe/ime-100000/a5/n0	match	match	true	true
probe/number-1002/a5/n0	match	match	true	true
probe/number-2002/a5/n0	match	match	true	true
probe/number-3002/a5/n0	match	match	true	true
probe/hintText-Search/a5/n0	match	match	true	true
probe/hintText-検索/a5/n0	match	match	true	true
probe/hintText-Password/a5/n0	match	match	true	true
probe/hintText-ordinary/a5/n0	match	match	true	true
probe/fieldName-Search/a5/n0	match	match	true	true
probe/fieldName-検索/a5/n0	match	match	true	true
probe/fieldName-Password/a5/n0	match	match	true	true
probe/fieldName-ordinary/a5/n0	match	match	true	true
probe/privateImeOptions-Search/a5/n0	match	match	true	true
probe/privateImeOptions-検索/a5/n0	match	match	true	true
probe/privateImeOptions-Password/a5/n0	match	match	true	true
probe/privateImeOptions-ordinary/a5/n0	match	match	true	true
probe/input-1000/a5/n1	match	match	true	true
probe/input-2000/a5/n1	match	match	true	true
probe/input-4000/a5/n1	match	match	true	true
probe/input-8000/a5/n1	match	match	true	true
probe/input-10000/a5/n1	match	match	true	true
probe/input-80000/a5/n1	match	match	true	true
probe/input-100000/a5/n1	match	match	true	true
probe/ime-80000000/a5/n1	match	match	true	true
probe/ime-20000000/a5/n1	match	match	true	true
probe/ime-10000000/a5/n1	match	match	true	true
probe/ime-8000000/a5/n1	match	match	true	true
probe/ime-4000000/a5/n1	match	match	true	true
probe/ime-2000000/a5/n1	match	match	true	true
probe/ime-1000000/a5/n1	match	match	true	true
probe/ime-800000/a5/n1	match	match	true	true
probe/ime-400000/a5/n1	match	match	true	true
probe/ime-200000/a5/n1	match	match	true	true
probe/ime-100000/a5/n1	match	match	true	true
probe/number-1002/a5/n1	match	match	true	true
probe/number-2002/a5/n1	match	match	true	true
probe/number-3002/a5/n1	match	match	true	true
probe/hintText-Search/a5/n1	match	match	true	true
probe/hintText-検索/a5/n1	match	match	true	true
probe/hintText-Password/a5/n1	match	match	true	true
probe/hintText-ordinary/a5/n1	match	match	true	true
probe/fieldName-Search/a5/n1	match	match	true	true
probe/fieldName-検索/a5/n1	match	match	true	true
probe/fieldName-Password/a5/n1	match	match	true	true
probe/fieldName-ordinary/a5/n1	match	match	true	true
probe/privateImeOptions-Search/a5/n1	match	match	true	true
probe/privateImeOptions-検索/a5/n1	match	match	true	true
probe/privateImeOptions-Password/a5/n1	match	match	true	true
probe/privateImeOptions-ordinary/a5/n1	match	match	true	true
probe/input-1000/a6/n0	match	match	true	true
probe/input-2000/a6/n0	match	match	true	true
probe/input-4000/a6/n0	match	match	true	true
probe/input-8000/a6/n0	match	match	true	true
probe/input-10000/a6/n0	match	match	true	true
probe/input-80000/a6/n0	match	match	true	true
probe/input-100000/a6/n0	match	match	true	true
probe/ime-80000000/a6/n0	match	match	true	true
probe/ime-20000000/a6/n0	match	match	true	true
probe/ime-10000000/a6/n0	match	match	true	true
probe/ime-8000000/a6/n0	match	match	true	true
probe/ime-4000000/a6/n0	match	match	true	true
probe/ime-2000000/a6/n0	match	match	true	true
probe/ime-1000000/a6/n0	match	match	true	true
probe/ime-800000/a6/n0	match	match	true	true
probe/ime-400000/a6/n0	match	match	true	true
probe/ime-200000/a6/n0	match	match	true	true
probe/ime-100000/a6/n0	match	match	true	true
probe/number-1002/a6/n0	match	match	true	true
probe/number-2002/a6/n0	match	match	true	true
probe/number-3002/a6/n0	match	match	true	true
probe/hintText-Search/a6/n0	match	match	true	true
probe/hintText-検索/a6/n0	match	match	true	true
probe/hintText-Password/a6/n0	match	match	true	true
probe/hintText-ordinary/a6/n0	match	match	true	true
probe/fieldName-Search/a6/n0	match	match	true	true
probe/fieldName-検索/a6/n0	match	match	true	true
probe/fieldName-Password/a6/n0	match	match	true	true
probe/fieldName-ordinary/a6/n0	match	match	true	true
probe/privateImeOptions-Search/a6/n0	match	match	true	true
probe/privateImeOptions-検索/a6/n0	match	match	true	true
probe/privateImeOptions-Password/a6/n0	match	match	true	true
probe/privateImeOptions-ordinary/a6/n0	match	match	true	true
probe/input-1000/a6/n1	match	match	true	true
probe/input-2000/a6/n1	match	match	true	true
probe/input-4000/a6/n1	match	match	true	true
probe/input-8000/a6/n1	match	match	true	true
probe/input-10000/a6/n1	match	match	true	true
probe/input-80000/a6/n1	match	match	true	true
probe/input-100000/a6/n1	match	match	true	true
probe/ime-80000000/a6/n1	match	match	true	true
probe/ime-20000000/a6/n1	match	match	true	true
probe/ime-10000000/a6/n1	match	match	true	true
probe/ime-8000000/a6/n1	match	match	true	true
probe/ime-4000000/a6/n1	match	match	true	true
probe/ime-2000000/a6/n1	match	match	true	true
probe/ime-1000000/a6/n1	match	match	true	true
probe/ime-800000/a6/n1	match	match	true	true
probe/ime-400000/a6/n1	match	match	true	true
probe/ime-200000/a6/n1	match	match	true	true
probe/ime-100000/a6/n1	match	match	true	true
probe/number-1002/a6/n1	match	match	true	true
probe/number-2002/a6/n1	match	match	true	true
probe/number-3002/a6/n1	match	match	true	true
probe/hintText-Search/a6/n1	match	match	true	true
probe/hintText-検索/a6/n1	match	match	true	true
probe/hintText-Password/a6/n1	match	match	true	true
probe/hintText-ordinary/a6/n1	match	match	true	true
probe/fieldName-Search/a6/n1	match	match	true	true
probe/fieldName-検索/a6/n1	match	match	true	true
probe/fieldName-Password/a6/n1	match	match	true	true
probe/fieldName-ordinary/a6/n1	match	match	true	true
probe/privateImeOptions-Search/a6/n1	match	match	true	true
probe/privateImeOptions-検索/a6/n1	match	match	true	true
probe/privateImeOptions-Password/a6/n1	match	match	true	true
probe/privateImeOptions-ordinary/a6/n1	match	match	true	true
probe/input-1000/a7/n0	match	match	true	true
probe/input-2000/a7/n0	match	match	true	true
probe/input-4000/a7/n0	match	match	true	true
probe/input-8000/a7/n0	match	match	true	true
probe/input-10000/a7/n0	match	match	true	true
probe/input-80000/a7/n0	match	match	true	true
probe/input-100000/a7/n0	match	match	true	true
probe/ime-80000000/a7/n0	match	match	true	true
probe/ime-20000000/a7/n0	match	match	true	true
probe/ime-10000000/a7/n0	match	match	true	true
probe/ime-8000000/a7/n0	match	match	true	true
probe/ime-4000000/a7/n0	match	match	true	true
probe/ime-2000000/a7/n0	match	match	true	true
probe/ime-1000000/a7/n0	match	match	true	true
probe/ime-800000/a7/n0	match	match	true	true
probe/ime-400000/a7/n0	match	match	true	true
probe/ime-200000/a7/n0	match	match	true	true
probe/ime-100000/a7/n0	match	match	true	true
probe/number-1002/a7/n0	match	match	true	true
probe/number-2002/a7/n0	match	match	true	true
probe/number-3002/a7/n0	match	match	true	true
probe/hintText-Search/a7/n0	match	match	true	true
probe/hintText-検索/a7/n0	match	match	true	true
probe/hintText-Password/a7/n0	match	match	true	true
probe/hintText-ordinary/a7/n0	match	match	true	true
probe/fieldName-Search/a7/n0	match	match	true	true
probe/fieldName-検索/a7/n0	match	match	true	true
probe/fieldName-Password/a7/n0	match	match	true	true
probe/fieldName-ordinary/a7/n0	match	match	true	true
probe/privateImeOptions-Search/a7/n0	match	match	true	true
probe/privateImeOptions-検索/a7/n0	match	match	true	true
probe/privateImeOptions-Password/a7/n0	match	match	true	true
probe/privateImeOptions-ordinary/a7/n0	match	match	true	true
probe/input-1000/a7/n1	match	match	true	true
probe/input-2000/a7/n1	match	match	true	true
probe/input-4000/a7/n1	match	match	true	true
probe/input-8000/a7/n1	match	match	true	true
probe/input-10000/a7/n1	match	match	true	true
probe/input-80000/a7/n1	match	match	true	true
probe/input-100000/a7/n1	match	match	true	true
probe/ime-80000000/a7/n1	match	match	true	true
probe/ime-20000000/a7/n1	match	match	true	true
